id;imdb_id;titulo;poster_path;puntuacion_media;votos;contgeneros;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero
101206;tt0036579;Action in Arabia;/mJSCLTG7zYC7vyR2ZL4yDxlFGmb.jpg;6;1;3;18;10749;53;;;;;
101217;tt0252496;Hanzo;/wmxq93AOywOSdDo11Jvf6G9rNCM.jpg;6,3;3;1;35;;;;;;;
101226;tt0057999;Dear Heart;/kCIwj6Clfaapsl1B4hUm3aIWY8Q.jpg;8;4;2;35;10751;;;;;;
101267;tt2215719;Katy Perry: Part of Me;/cvw5ZZ3ZOSLeRMG3yNGfOXU13zS.jpg;6,5;88;2;99;10402;;;;;;
101288;tt0052283;Ten North Frederick;/tB7pdC2SQ3SZLOTWGXaOryYHjMg.jpg;7;2;2;10749;18;;;;;;
101293;tt0100632;Skinheads;/s6TqYcG06muoEn6wZivjkfMQ9lr.jpg;2;2;4;18;53;28;80;;;;
101297;tt0037386;Tomorrow, the World!;/fzZNFEUXrVMhTUgUKhQ7hfQ4ajd.jpg;6,5;1;1;18;;;;;;;
101299;tt1951264;The Hunger Games: Catching Fire;/Hn0KgefVEp0GkdTexS6gfKTMfi.jpg;7,4;6656;3;12;28;878;;;;;
101307;tt0069158;Rage;/rPB00HMvnFQI5pmMLcV04AC154r.jpg;6,4;7;1;18;;;;;;;
101308;tt0060899;Ride Beyond Vengeance;/xiGPP2nFv7j6WHYsXKwXAtDQnWe.jpg;3;4;2;37;28;;;;;;
101325;tt1368858;The Forger;/4PclX0u4l5gUHKrySCny4S2uz2n.jpg;6;40;1;18;;;;;;;
101338;tt0213905;Mundo grÃºa;/rSexfixOFPfJJeMRbpcA84WDCJP.jpg;6,7;3;2;18;10769;;;;;;
101376;tt1334556;Drottningen och jag;/8SLUTeZqDRuhuZQGvX80yhSphVe.jpg;5;3;2;99;10769;;;;;;
101383;tt0020594;With Byrd at the South Pole;/r0xkKkzUphpDqc1tHaEW6y1F7Zv.jpg;7,5;2;1;99;;;;;;;
101420;tt2226309;Burden of Evil;/q4koTQDABc1AM3cOWkRZonzEfbD.jpg;3;2;1;53;;;;;;;
101422;tt0073615;The Reincarnation of Peter Proud;/1JQsbWqF0mlBWE4Gvtxqr75TC7N.jpg;5,9;7;2;27;9648;;;;;;
101449;tt2273321;Jim Gaffigan: Mr. Universe;/hEwxqaWY7fptXNOeXi8U6LRwA2k.jpg;7,2;20;2;35;10770;;;;;;
101482;tt0019109;Lonesome;/rixzjWsbMeN7tcMbmdJaSKC0R0j.jpg;7,9;13;3;35;18;10749;;;;;
101501;tt1566637;The Afflicted;/jdcktMJZ2EIJZVD8IJIis1w97No.jpg;4;12;2;27;53;;;;;;
101503;tt0050111;Ali Baba Bunny;/sBztjxtQKWsSG3kYnY4DzqmevhF.jpg;6,7;11;3;16;10751;35;;;;;
101514;tt0245380;Quints;/cBlaAKJYzAt9z8h6n4IBaYj5ReU.jpg;5,5;15;4;18;10751;35;10770;;;;
101520;tt1484114;Reel Injun;/f6S9YEAu8LrcVfUBxcGs9iGgxAb.jpg;7,1;8;1;99;;;;;;;
101557;tt0044205;Westward the Women;/vLyib4eJ0qZBoqgamrjv9P5P27O.jpg;6,6;10;2;18;37;;;;;;
101598;tt0037746;God Is My Co-Pilot;/8t2hsyRyPhFNJTLsYALWwmdCECC.jpg;4;3;3;28;12;10752;;;;;
101653;tt0042702;The Magnificent Yankee;/955MytM7k6AOSji6Rxeso2Ygy57.jpg;5;1;1;18;;;;;;;
101660;tt0085106;V;/nJhencepYwxrxYDqPbxiwQYesVB.jpg;6,9;32;4;18;878;28;12;;;;
101669;tt1434435;Mother's Day;/tqeVlz9OpZslSxusMg4y6e833LI.jpg;6,3;126;4;80;18;27;53;;;;
101724;tt2122424;Nailbiter;/yPgNJ5HP7Ma5yagwTrTwoVIWhCX.jpg;4,1;26;1;27;;;;;;;
101731;tt1839654;The Magic of Belle Isle;/3Z4Z2NOGtB6CtL1ajyxizNwCf8Q.jpg;7;91;2;35;18;;;;;;
101733;tt2061869;ã‚¾ãƒ³ãƒ“ã‚¢ã‚¹;/15aQiKvLj1mr8TaCZcQdzD0WYdY.jpg;3,8;16;2;35;27;;;;;;
101752;tt1303232;åˆ¶æœç¾Žå°‘å¥³ã€€å…ˆç”Ÿã‚ãŸã—ã‚’æŠ±ã„ã¦;/hccOVZGxQXT9eKREwKUeUiF5Wuu.jpg;3;2;2;18;10749;;;;;;
101791;tt1470022;Elfie Hopkins;/ibOunknxakHtQXd9VUyHmok4Bgg.jpg;5,5;13;2;27;53;;;;;;
101803;tt0300444;Sam Peckinpah: Man of Iron;/peLpmC0FNcSZWq5FcWkdgm8RStG.jpg;8;1;1;99;;;;;;;
101806;tt0024285;The Mad Doctor;/vHuj7yIvya7RxAIFTb6NDjJ9ovs.jpg;7,5;12;5;16;35;10751;27;53;;;
101818;tt2318505;Game Over;/gOeRq6gnciA5edGlSvkx4MKQ4Zh.jpg;7,2;6;1;18;;;;;;;
101860;tt0270971;Go Tigers!;/r6obBBZ6jLBkMOiHkoa2Ud626X3.jpg;8;1;1;99;;;;;;;
101887;tt0324619;Spinning Boris;/ivB4ZLCXmF1TkzwmNcjD4TFa8bY.jpg;6;4;2;35;18;;;;;;
101897;tt0101500;Boris and Natasha;/8Rzs3Czz5OrorsiOCFuLTOiA1gk.jpg;1,8;5;2;12;35;;;;;;
101915;tt1186342;Tess of the D'Urbervilles;/AnYqb8flJfX73to5Rv8Jth7gcgL.jpg;7,2;15;1;18;;;;;;;
101916;tt0469810;Live Once, Die Twice;/s7Cze58VHCEVt62V7ijkqzo8cp1.jpg;1,5;2;2;53;18;;;;;;
101956;tt0884038;El camino;/mBOBISVohGVIftdqDJNVBRsEutB.jpg;5;1;1;18;;;;;;;
101968;tt1404386;An Insignificant Harvey;/lusUzNtnyFfMWL4XvO3Y1gIpak3.jpg;6,3;2;1;18;;;;;;;
101998;tt1772270;Foxfire;/ry4Tr465NeVwCGsLw2ghUman9Op.jpg;5,5;17;1;18;;;;;;;
102038;tt0050204;Bombers B-52;/uPEqAkh3u5f20FGzLdyHGXj4vhw.jpg;5,3;3;2;18;10749;;;;;;
102039;tt1263692;Mock Up on Mu;/bfL66a8c2PFWbMfJ8eSquSykkTD.jpg;8;2;2;35;878;;;;;;
102041;tt2132504;Titanic: The Final Word with James Cameron;/iXq6283eSEogLzVU8N911A9ehf1.jpg;6,6;6;2;99;36;;;;;;
102051;tt1734589;Unicorn City;/ygJmUYee8kvL1V1aPY6MvDFHnrR.jpg;5,5;15;2;35;10749;;;;;;
102057;tt0061581;Divorce American Style;/iifxH3i60ZhClad3hBRGXMMR06R.jpg;5,4;7;1;35;;;;;;;
102059;tt0097081;Collision Course;/oGRBUTxbuod7CXn0lzZm4LzzNLo.jpg;3,5;6;2;28;35;;;;;;
102078;tt0050298;The Deep Six;/sPp7JCWM3NMlVdEn8VoFDvTa2EJ.jpg;4,5;2;2;10752;18;;;;;;
102081;tt0051816;The Key;/6szJnFIAoFILpclpdArpnz48g5t.jpg;6,4;8;3;18;10749;10752;;;;;
102091;tt0046398;Take the High Ground!;/oHGHTojQoAiVlysMqNpCX1yLxAr.jpg;5;1;3;35;18;10752;;;;;
102155;tt0056072;Hitler;/7t2okopaVuAqGmPrDPl7V9Qdply.jpg;3,5;3;2;36;10752;;;;;;
102161;tt0045000;Operation: Rabbit;/iGqxUMY5uiJmDmpjQja7FmVxbOj.jpg;7,5;6;1;16;;;;;;;
102165;tt0054095;The Mountain Road;/hhcPwqaqEAm4ZxvlthmxqFeXaGr.jpg;7;1;2;18;10752;;;;;;
102195;tt0061173;Way... Way Out;/539VR5yuDCFTEsRtXLio88apqRN.jpg;5,6;7;2;35;878;;;;;;
102198;tt0452611;The Dive from Clausen's Pier;/1Z8dTR4s70jBwBnsEe1gxrE1Edc.jpg;3;2;2;18;10749;;;;;;
102222;tt1937506;The Philly Kid;/1F3xbC29BtP06V1ACXsBF4ZCvgu.jpg;4,8;18;2;18;28;;;;;;
102242;tt0246937;Something to Sing About;/aPck2f1maZAqG8oKMyd9ObXGGrj.jpg;5,3;2;2;10402;18;;;;;;
102256;tt1756615;Marianne;/fteIhISB1UvL4oEFxaq5UX0CFNe.jpg;5,3;2;5;9648;18;14;27;53;;;
102286;tt0058091;Fate Is the Hunter;/y3Vfs7DbIHkJaJOgREwpR0VEd3k.jpg;7;5;1;18;;;;;;;
102288;tt0060564;Johnny Reno;/ttnWtQRRdfA7nCIB8rJGfgCBEr2.jpg;6,5;3;2;28;37;;;;;;
102289;tt0044919;Montana Belle;/wkLcYqqch0IigwQ9MBpgfvXQ3yT.jpg;5,5;1;1;37;;;;;;;
102295;tt0048764;Underwater!;/oHlvbaB65ClCbcJ8EP0IrpQzPHA.jpg;5,5;6;2;12;18;;;;;;
102304;tt0140688;Whatever;/dkVIN6LND6vTCw0MTnuRAbcEXJn.jpg;8,3;2;1;18;;;;;;;
102305;tt1020936;August Evening;/a1wdTHHf5JnaFg8G0f6lpN0BrMO.jpg;5;1;1;18;;;;;;;
102331;tt1124001;Vasermil;/wkASbsN3jVX2dDlpL4BIkzuNBBL.jpg;7,5;2;1;18;;;;;;;
102337;tt0353671;Ljeto u zlatnoj dolini;/x4sO6qgscw1FQagGRrokUzjIAWB.jpg;6,5;4;1;18;;;;;;;
102362;tt2101341;Dead Man Down;/4hcWLlWTu3Saq2j24dHTKSLQSGe.jpg;5,9;646;4;53;28;80;18;;;;
102382;tt1872181;The Amazing Spider-Man 2;/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg;6,5;4274;3;28;12;14;;;;;
102419;tt0036929;Hotel Reserve;/zkV2EkT75xONVUJHkzaJ4CV6fnm.jpg;6,3;3;1;53;;;;;;;
102420;tt1692235;A Cadaver Christmas;/mumyMlGeUxMwSvwEPh7BvoTIJDN.jpg;6,1;8;2;35;27;;;;;;
102428;tt0332743;SalomÃ©;/nLSVXpxoTE765S229MwxTYKLiOS.jpg;8;1;2;18;10402;;;;;;
102431;tt0172238;A Child's Christmas in Wales;/uhkzWHiWT03yncPwRbRV9S38nXI.jpg;8,8;2;2;18;10751;;;;;;
102444;tt0076909;Welcome to Blood City;/52fAHd7M06p99qVasPMchn54LRP.jpg;6;1;2;878;37;;;;;;
102488;tt0064227;The Desperados;/pL4kDoPh4fGrgBixr0vUl5tudT8.jpg;4,5;3;1;37;;;;;;;
102517;tt2215489;Sebastian Maniscalco: What's Wrong with People?;/cNp7wOsUjGyDmVtz6yKxuYINjR3.jpg;7;2;2;10770;35;;;;;;
102526;tt0035553;White Cargo;/b9EDMbOmXv6gUKuJCLBm6NIPxLH.jpg;5,5;1;2;12;18;;;;;;
102596;tt2062961;Follow Me: The Yoni Netanyahu Story;/eEv54hOdSHReFcZigmvRz3Uzzsz.jpg;5;1;2;99;10752;;;;;;
102597;tt0045556;Big Leaguer;/37CvfkKKhWyEI8DnXB6Isw3kXQY.jpg;6;1;2;18;10751;;;;;;
102622;tt0409827;: Classic Albums: Iron Maiden - The Number of the Beast;/sVJrx7Jex7vU9ubHitknE4T69gK.jpg;5,8;3;2;10402;99;;;;;;
102629;tt1990216;El Gringo;/Air30M1LBeqGqyEk6GOFzy4sOQa.jpg;5,1;44;4;12;18;28;53;;;;
102630;tt1919090;Stash House;/ffw6foaKEBqvop3BheJ5gB6xRQN.jpg;5;22;2;28;53;;;;;;
102639;tt1440379;Virginia;/rdZbFkToPsvobzbw0khjs9yeKKY.jpg;5,8;21;1;18;;;;;;;
102651;tt1587310;Maleficent;/4FYu1AAu14tuBU0lns0hbKiHUcH.jpg;7;4607;5;14;12;28;10751;10749;;;
102668;tt2016872;Budz House;/j8t9TdjjlgaSlWcblIfVC8PYis1.jpg;4,3;5;1;35;;;;;;;
102732;tt0119548;Little City;/fIynQQgyxWCs0kNJ7YHKTRNwaZI.jpg;6;1;2;35;10749;;;;;;
102743;tt1520888;Gabi on the Roof in July;/xUSoahS94W0WR39pZsmVsU1BufU.jpg;4,8;3;1;35;;;;;;;
102780;tt1531901;Byzantium;/xLTPba2xvVCp0Mfb6BnuggGAxKt.jpg;6,1;300;3;18;14;53;;;;;
102807;tt1426357;Carcasses;/eHTVmsKxa3xe8iD52ZS0HUw0iRK.jpg;7,7;3;1;99;;;;;;;
102809;tt1519635;Xianshi Shi Guoqu De Weilai;/kXoWtTWkonD2CgkdgTEUddanj88.jpg;7,5;2;1;99;;;;;;;
102812;tt0068562;FTA;/YZz9qFwBcI6r307Caw4eCCWsaL.jpg;6;1;3;99;10402;35;;;;;
102814;tt0175471;The Beach Boys: An American Band;/pax6AzuZwP9ZNeEKjF6cFQJ88S.jpg;8;1;2;99;10402;;;;;;
102831;tt0101561;Chameleon Street;/kud6zy4Qsdskci3bs7wiTjbSvVV.jpg;8,5;2;1;35;;;;;;;
102841;tt0078133;Rabbit Test;/qbSRu2qcEdKaR4QUv04DoWB61MC.jpg;3,7;3;1;35;;;;;;;
102855;tt1308756;Donâ€™t Stop Believinâ€™: Everymanâ€™s Journey;/myNMeXjYM0v2hffo7cYvxaZixZW.jpg;6,3;12;1;99;;;;;;;
102858;tt2006791;The Fourth Dimension;/yRyeMjjj0oMijLDJERFSGOUMkAs.jpg;5;3;1;18;;;;;;;
102862;tt2294679;Informant;/A5DIgocFfAiFXwS3Req6ZwZi27m.jpg;5,5;5;4;18;35;53;99;;;;
102867;tt2085888;Only the Young;/pGjuR16YEELsUcyuvGDqV7gsKNx.jpg;7,5;4;3;10749;99;35;;;;;
102870;tt1699758;Î†Î´Î¹ÎºÎ¿Ï‚ ÎšÏŒÏƒÎ¼Î¿Ï‚;/kiB4i6ptEwDyx1bfLIr1fGgmzzi.jpg;6,2;3;3;80;18;35;;;;;
102878;tt0118783;A Brother's Kiss;/oHAiCoFxzYoWSGhigctJTxyIcKj.jpg;8;1;1;18;;;;;;;
102899;tt0478970;Ant-Man;/D6e8RJf2qUstnfkTslTXNTUAlT.jpg;7;6029;3;878;28;12;;;;;
102909;tt0119415;Joey;/u3jRLO74RqXi4qFzz4a9oTL3pu0.jpg;4;1;2;10751;10769;;;;;;
102931;tt1942972;Silent Witness;/3MNmDcErk64UVCA90QXnkoxCq5s.jpg;6,5;2;3;10770;18;80;;;;;
102933;tt0245501;Things Behind the Sun;/mN0ST5kAiJdEUPqRFIaSDpYvWyF.jpg;5,9;4;1;18;;;;;;;
102961;tt0079882;Seven;/3ud4TW3znYB29ncngqg2uYcKTJR.jpg;5,9;8;2;28;18;;;;;;
103012;tt1702543;Lucky;/jLbid3S4PJFdN1uOhl4PkH9xKpl.jpg;8,5;2;1;18;;;;;;;
103014;tt0282223;'Twas the Night;/4cbQ1TwPRgpUHmykrVOYeg2OooJ.jpg;5,1;4;1;10751;;;;;;;
103048;tt0210609;China Gate;/yZpxHXrToTuN3NQaXKEkxK6LYcf.jpg;5,4;4;1;10769;;;;;;;
103119;tt0043079;Two Flags West;/uP3pVGU29b2EGgKZOVS380NQUys.jpg;4,4;7;2;10752;37;;;;;;
103161;tt1756511;Fake It So Real;/u2ZP7IXMjWz88MZaETKJxAUIkBR.jpg;7,5;2;1;99;;;;;;;
103162;tt0175844;Lenny Bruce: Swear to Tell the Truth;/hbWssb9Zr2AgC2n3ye7iKGDF4vH.jpg;9,5;1;2;35;99;;;;;;
103173;tt1709652;Dragon Age: Dawn of the Seeker;/xfA3tU5wpXV3umo78kIDzfxCxsv.jpg;5,2;20;2;14;16;;;;;;
103194;tt2387443;Dinotasia;/ySqhKJB08s3cTpFOjxluQtUKjVG.jpg;4,8;4;2;16;99;;;;;;
103198;tt0100848;Unspeakable Acts;/piaZWBRp67BSZR108ZztmTGorsk.jpg;3,5;4;1;18;;;;;;;
103201;tt0106850;Extreme Justice;/jugoDvg2S9LlbQFWdCRnFM3zvqJ.jpg;6,3;3;2;28;53;;;;;;
103205;tt0056089;I Thank a Fool;/2fk15DTwEnqVQWpPd37aKLpPcUf.jpg;6;1;1;18;;;;;;;
103210;tt0083936;Fighting Back;/lrhzR6aYBH4OqGacGEQdbiZy6Qp.jpg;3,5;2;3;28;53;80;;;;;
103215;tt2101314;Anton Corbijn Inside Out;/mRvouNUXQ2kCZZyCb1o2FESBVvf.jpg;5,2;5;2;99;10769;;;;;;
103260;tt0082502;The Harlem Globetrotters on Gilligan's Island;/26sRO5HmKkQiWCtY4F1etUvOeRO.jpg;2,5;2;2;10770;35;;;;;;
103269;tt2224455;Superman vs. The Elite;/cilpU63HE0nsbqMytvO3Mlltotw.jpg;6,6;103;2;16;28;;;;;;
103299;tt0105631;Traces of Red;/e9naqRdrDlQMS8uNixUFRYkLNzz.jpg;7,3;4;5;18;28;53;80;9648;;;
103301;tt0099083;Ð‘Ð°Ð±Ð½Ð¸Ðº;/4GUgPwYkYJDVTarLoYRUNjWvrVa.jpg;1;1;1;35;;;;;;;
103328;tt2076220;Holy Motors;/d5amUFExQCqLkRpWQ6QspBtyWUe.jpg;7;232;2;18;14;;;;;;
103332;tt1839492;Ruby Sparks;/1mgwXxdkV7sQRRCb4Qaq3HZl8Xe.jpg;7;546;4;35;10749;14;18;;;;
103370;tt2215285;Madea's Witness Protection;/xoSdV1bxD94oSANYl3ouUUzxNg8.jpg;5,8;53;3;18;35;80;;;;;
103413;tt0111102;Second Best;/f3uKBkqwE0Gj8lity7JR5E7sUpl.jpg;5,9;8;1;18;;;;;;;
103425;tt0434440;The World According to Sesame Street;/lMZTEF076xiH6r9CXWQKJgqjD7A.jpg;8;1;1;99;;;;;;;
103432;tt0070497;Outrage;/3KkQs9mIdTKOw5tdnObuBfEgycj.jpg;5,2;3;4;10770;53;80;18;;;;
103433;tt0494712;Hillside Cannibals;/5WNbk1AF9wXR0m3K7m7HMLs39hO.jpg;1,7;5;3;27;35;80;;;;;
103475;tt0368287;The Soul of a Man;/mkQ6WRO475sBKAV6JJptAiDnMMK.jpg;5,9;5;2;99;10402;;;;;;
103488;tt0159423;Encounter in the Third Dimension;/nuwWDzgaTmfUnRnJaEeEhLsYVcw.jpg;8;1;1;99;;;;;;;
103516;tt1500512;Private Romeo;/iDzT5Ur5ubNi5RULNRossydrdNa.jpg;4,9;21;2;18;10749;;;;;;
103528;tt2210633;God is the Bigger Elvis;/ixT60qJlpEMkLJ8KIHNDJ5gT3Y5.jpg;7;4;1;99;;;;;;;
103578;tt0086872;Prey;/dBAINs1ZuQ5x3wrCH3qYM7eqIDm.jpg;5;2;3;27;878;10769;;;;;
103612;tt0077917;Matilda;/93SxyyZ0bAUqJYxI65Mqyalk7i5.jpg;3;1;3;35;80;10751;;;;;
103620;tt2103217;Maniac;/ag1IgAqYartblOy0IiDIMNoJUVI.jpg;5,9;322;1;27;;;;;;;
103648;tt0196632;Inherit the Wind;/3JHwfekJG257oNkWJdImrPCbE5H.jpg;7,1;8;1;18;;;;;;;
103667;tt1193626;Murder by Proxy:  How America Went Postal;/mkB3eWPfbUDtcBCdZsY2daoeoaa.jpg;7;2;1;99;;;;;;;
103675;tt0110543;Model by Day;/696tvREglfGTpgas4lhT3ETyRvW.jpg;4,5;1;3;10770;28;12;;;;;
103688;tt0241357;Daydream Believers: The Monkees Story;/pa4LdCIuGZy4CCsIn6TWABq2DBy.jpg;4;2;3;18;10402;99;;;;;
103707;tt1680305;Afghan Luke;/qgRGMCBsRWob6inxc5EAxx0VtbE.jpg;4,8;7;1;18;;;;;;;
103711;tt0069866;Charley and the Angel;/mvL0ioyVJovVV8Al0u1gEvwCOoG.jpg;5;1;3;10751;14;35;;;;;
103713;tt0477424;Eminem AKA;/eQnci9L1Wao07Du0SoHop8T5z2Z.jpg;5,8;3;1;99;;;;;;;
103717;tt1690389;Vous n'avez encore rien vu;/hldbrrFGQNnb10rISisiwmCV0oX.jpg;7,2;20;1;18;;;;;;;
103731;tt1935179;Mud;/pKElR1ssiqRSYb9tylSt46UXOFx.jpg;7;1080;1;18;;;;;;;
103732;tt1559038;GLOW: The Story of the Gorgeous Ladies of Wrestling;/23Mi7MUoD4xOuwYF3rRyuTNhGk6.jpg;6;8;1;99;;;;;;;
103734;tt2079512;Herman's House;/lgHWLXxBmVlrBW2Z8hKZiA3tIn5.jpg;4,6;4;1;99;;;;;;;
103747;tt1924394;The Angels' Share;/mPgfSMGHhm99D7SVNHEB9dDnnC0.jpg;7;142;2;18;35;;;;;;
103758;tt1846487;Reality;/uGCTG8me3iFBCNO6W9nGOz4mycq.jpg;6,7;47;2;18;35;;;;;;
103894;tt1644577;Thieves By Law;/bRHkGbfZjTni8XxayGW8Inqyi4k.jpg;7,7;3;1;10769;;;;;;;
103934;tt0044138;Too Young To Kiss;/8ZoqWaowytTpP7Hqcdgd00GhC5e.jpg;6;1;2;35;10749;;;;;;
103938;tt0024675;Today We Live;/ib4fOwF3NgI8hOExotSztNvzgKU.jpg;2;2;4;10749;18;28;10752;;;;
103941;tt0049180;Embajadores en el infierno;/xX3HRD8rRcyL0dWV8gVeNZZdJx4.jpg;4,3;2;3;18;36;10752;;;;;
103947;tt1654725;3x3;/1BppG0G9i1RtT1PiPdY80zfPgWR.jpg;6;3;1;35;;;;;;;
103960;tt0091313;Born American;/fjAC4qUehpgXA3QcEXKV1MzOnrd.jpg;3,6;7;2;18;28;;;;;;
103970;tt1706365;Feeding Frenzy;/tmcAZMhUmebYPa59rIca2qcca0e.jpg;6,3;8;2;35;27;;;;;;
104043;tt0087837;Old Enough;/913UEoMxaCDAR9zTMUt3frwzyNV.jpg;6,1;4;1;18;;;;;;;
104062;tt0461847;SÃ­Ã°asti bÃ¦rinn;/7IwgNdKcVAwh5ExqTG8s1Nt3LIe.jpg;7,6;7;1;18;;;;;;;
104081;tt0168749;El faro;/4ZS9apb134603bNCYbUGq5EKdLG.jpg;4;2;2;18;10769;;;;;;
104083;tt0041994;Tulsa;/6SsAVtAN8Y4UY6aCiZDswnYF2LK.jpg;6,5;2;1;18;;;;;;;
104108;tt1291521;The Craving;/mu9teDG9yieq43iLpztGGEvO3qK.jpg;7;1;1;27;;;;;;;
104146;tt0126908;A Fish in the Bathtub;/xLd7SgkjnFxPAbt2CLCBMdf5sRj.jpg;6;1;1;35;;;;;;;
104150;tt0116924;The Lottery;/602ugiMI8isJwxmWfCJ9Ca0yWEM.jpg;3,5;2;2;10770;18;;;;;;
104155;tt2294729;Mansome;/fZuhXsWYwzpaxTmoGkKHtr4HJ9A.jpg;4,8;38;1;99;;;;;;;
104185;tt1942798;Alien Tornado;/kqIo48mmfji8BITbEvokUzNZM8o.jpg;3,3;9;3;878;28;53;;;;;
104211;tt0023794;Berkeley Square;/vQzoMmjkj1Li6zTe4hMCXBDSLJt.jpg;3;2;2;10749;14;;;;;;
104214;tt0019824;The Divine Lady;/wP0gEHhioKd3BffqFKugI4oJ21e.jpg;5;1;4;18;36;10749;10752;;;;
104232;tt1705126;Nesting;/5IM1iDyJic6KeoC67fsm9zNWpDO.jpg;4,5;5;3;27;35;10749;;;;;
104250;tt1759682;The Loving Story;/wp3GoqpMNZ7RhxfiZauxPcTjIbV.jpg;6,8;8;3;99;18;36;;;;;
104274;tt0088818;Blastfighter;/uOsdla9yPIkIucySMc1fr3hujqK.jpg;3,9;11;3;28;18;80;;;;;
104285;tt0143209;Deseos;/sTiss2JEVTZe2vyINuduIQgYjOi.jpg;7;2;2;18;14;;;;;;
104301;tt0095238;The Good Mother;/xuWfKvXqJ52ppxrLOsOK4Fi8Z1.jpg;4,7;5;2;18;10749;;;;;;
104317;tt0350921;La femme qui se poudre;/uDslD33cFbQsxisQtfIINha5Ha7.jpg;6,7;7;2;14;27;;;;;;
104329;tt1858481;Last Passenger;/woBKW8h4UQJlZ1Ox4Es3ee7QDP2.jpg;5,9;70;3;28;53;9648;;;;;
104334;tt0073333;Si puÃ² essere piÃ¹ bastardi dell'ispettore Cliff?;/r9r1BeLJEXjxBLBuIDvpNainp4Q.jpg;6,5;2;1;28;;;;;;;
104360;tt0068272;Un bianco vestito per MarialÃ©;/qs5iY0MoX3UF89nYXtPHqG6y0Xr.jpg;7,5;3;2;53;27;;;;;;
104364;tt0074964;Nickelodeon;/kRs084EWZDJyXBA425etSIsXGnL.jpg;6,4;7;1;35;;;;;;;
104391;tt0306714;Darkened Room;/zcYmDwgZAii9zLlpplOopqRIz9F.jpg;6;24;1;18;;;;;;;
104394;tt0043458;Death of a Salesman;/3Id1NfzIIeB7Zc4eAZpZ0IWWAUY.jpg;7;2;1;18;;;;;;;
104398;tt0032408;Dots;/qApDisHBcR0YwzYgMHHa3T9fSF1.jpg;5,2;6;1;16;;;;;;;
104430;tt0020223;Noah's Ark;/tS3D8vhymgtJIXFeNk0zZhimSGu.jpg;5;4;2;18;10752;;;;;;
104439;tt0021281;Raffles;/u9WjpnfsncNpwR0W2r1ynCIekzv.jpg;4,8;4;3;12;80;10749;;;;;
104449;tt0079710;A Perfect Couple;/4ib0QODUh2XpS1XllV9k6kdM0we.jpg;3,5;2;2;35;10749;;;;;;
104522;tt0874952;ÐœÐ¾Ñ Ð»ÑŽÐ±Ð¾Ð²ÑŒ;/fbtVvZi95LEUsB7cWQBS40OnoDG.jpg;6,6;8;2;16;18;;;;;;
104528;tt0074419;Dogs;/3JyNuNEoidno3ZecfYgbPJIboYZ.jpg;4;1;1;27;;;;;;;
104602;tt0053912;High Time;/9fCtFi1cGuuU1texGe2GUQSQI3N.jpg;5,8;2;1;35;;;;;;;
104644;tt0070599;A Reflection of Fear;/dYcj2TmkNehzbBC1CnLHKeVLnOI.jpg;8;2;1;27;;;;;;;
104659;tt0081528;A Small Circle of Friends;/fNc69brzIGgKEhTLs4aCDnEjH1e.jpg;6;1;2;18;10749;;;;;;
104709;tt1877647;Ghoul;/zB339nGmT5AJPITB14qlgXEK4UR.jpg;4,7;5;1;53;;;;;;;
104710;tt2385027;Catastroika;/qSsrSsvZP2oJnPYOXdrFRzrtjn5.jpg;7,1;6;1;99;;;;;;;
104729;tt0082744;Midnight;/4etPKiK0EIkpEfjCJiF79GZLwmf.jpg;7;2;3;27;35;10749;;;;;
104732;tt2343713;Sexy Baby;/bvSFh9Y9w22uKSYIBl8Wy16zIFg.jpg;5,6;7;1;99;;;;;;;
104755;tt1731697;The Lords of Salem;/1McyfXZO1F0zfrpbqqz3DvvlZ73.jpg;5,1;244;2;27;53;;;;;;
104810;tt0171408;Iyulskiy Dozhd;/3Twurpqx464mSCnHJmONjKHoaNm.jpg;5,3;3;2;18;10749;;;;;;
104859;tt1870425;Mac & Devin Go to High School;/6ig5EZQzVkRtRL1JFBUotNhPXpw.jpg;4,9;56;1;35;;;;;;;
104880;tt1543807;Shadows of Liberty;/1cv8pRtM4fT1uFnwr2gc9BXmiwz.jpg;5,6;4;1;99;;;;;;;
104896;tt0160216;A Dog Of Flanders;/w65gcoD1zwmaPLM0gM8s9eynGcj.jpg;6,4;6;2;18;10751;;;;;;
104974;tt0066886;Captain Apache;/nGVcTXXUdcOF5AAndLIPTTTuBjo.jpg;4,3;10;1;28;;;;;;;
104989;tt0044009;The Sea Around Us;/eikh0bwgFEC0oucZd2xodpG0LTv.jpg;7;2;1;99;;;;;;;
105056;tt0061594;The Double Man;/4Layn44z1sCDyFYthlJQP2q1m49.jpg;5,8;4;2;9648;53;;;;;;
105059;tt0061893;The Last Challenge;/2H9d0fqSKklu1xRuphAYFSjDoz8.jpg;6,3;3;1;37;;;;;;;
105067;tt0021153;Monte Carlo;/y6BeMRgwTJIOZy6BZWxwJAIbdoV.jpg;4,3;4;3;35;10402;10749;;;;;
105073;tt0029542;The Shadow Strikes;/1elkGrRIu3tfJHcO8YEtxoBJWPA.jpg;3,7;3;1;9648;;;;;;;
